ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Join_Year,Join_Month,Join_Day,Age
7849,1970,Phd,Married,80336.0,0,0,2013-09-09,12,209.0,19.0,456.0,120.5,81.0,66.0,1,2,9,13,1,0,0,0,0,0,0,3,11,0,2013,9,9,56
332,1957,Graduation,Married,47743.0,0,1,2013-03-22,56,198.0,2.0,43.0,0.0,12.0,20.0,3,4,1,6,6,0,1,0,0,0,0,3,11,0,2013,3,22,69
9847,1955,2N Cycle,Married,62972.0,0,1,2012-08-03,39,313.0,15.0,47.0,20.0,0.0,126.5,2,7,4,3,6,0,0,0,0,0,0,3,11,0,2012,8,3,71
531,1954,Phd,Divorced,57333.0,0,1,2012-09-22,55,941.0,14.0,397.0,76.0,58.0,126.5,11,8,5,9,6,0,0,0,0,0,0,3,11,1,2012,9,22,72
9576,1982,Phd,Married,32313.0,1,0,2013-02-11,60,86.0,4.0,56.0,2.0,4.0,7.0,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2013,2,11,44
6906,1953,Master,Widow,84953.0,0,0,2013-06-03,73,167.0,48.0,556.0,63.0,72.0,72.0,1,3,10,4,2,0,1,1,1,0,0,3,11,1,2013,6,3,73
7419,1968,Master,Divorced,27071.0,1,0,2014-04-23,90,8.0,3.0,19.0,0.0,2.0,3.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,4,23,58
3170,1957,Master,Married,68148.0,0,0,2013-08-31,86,389.0,66.0,408.0,37.0,57.0,85.0,1,4,4,6,2,0,0,0,0,0,0,3,11,0,2013,8,31,69
8527,1965,Master,Married,65735.0,1,1,2013-12-07,37,239.0,7.0,119.0,4.0,15.0,11.0,5,6,2,6,7,0,0,0,0,0,0,3,11,0,2013,12,7,61
7872,1975,Phd,Married,86836.0,0,0,2012-09-12,7,179.0,21.0,273.0,0.0,21.0,63.0,1,6,10,6,5,1,0,1,1,0,0,3,11,1,2012,9,12,51
9931,1963,Phd,Married,4023.0,1,1,2014-06-23,29,5.0,0.0,1.0,1.0,1.0,1.0,15,0,0,0,19,0,0,0,0,0,0,3,11,0,2014,6,23,63
10595,1990,Graduation,Married,30093.0,0,0,2013-07-08,19,2.0,6.0,28.0,13.0,4.0,16.0,1,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,8,36
4609,1966,Phd,Married,57705.0,0,1,2014-01-11,14,383.0,0.0,53.0,6.0,4.0,40.0,3,8,1,6,6,0,0,0,0,0,0,3,11,0,2014,1,11,60
5010,1988,Graduation,Single,25008.0,1,0,2014-02-02,72,2.0,8.0,8.0,6.0,1.0,9.0,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2014,2,2,38
4427,1995,2N Cycle,Single,83257.0,0,0,2012-09-18,56,536.0,27.0,556.0,38.0,81.0,67.0,1,5,10,12,6,1,0,1,0,0,1,3,11,1,2012,9,18,31
11148,1975,Graduation,Married,22280.0,1,0,2013-05-19,85,2.0,1.0,4.0,3.0,1.0,2.0,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2013,5,19,51
1168,1978,Phd,Married,72159.0,0,0,2012-10-29,62,322.0,53.0,556.0,34.0,40.0,53.0,1,4,6,10,2,0,0,0,0,0,0,3,11,0,2012,10,29,48
9595,1961,Graduation,Married,64260.0,0,0,2013-01-11,1,539.0,81.0,556.0,20.0,0.0,30.0,1,4,5,4,3,0,0,0,0,0,0,3,11,1,2013,1,11,65
10163,1984,Phd,Single,82733.0,0,0,2013-09-10,28,712.0,50.0,420.0,65.0,38.0,38.0,1,8,4,7,4,0,0,0,0,0,0,3,11,1,2013,9,10,42
2886,1971,Master,Divorced,74290.0,0,1,2013-08-12,70,1121.0,0.0,72.0,0.0,12.0,12.0,4,10,8,10,6,0,1,0,1,0,0,3,11,0,2013,8,12,55
6710,1951,Master,Single,58217.0,2,1,2012-11-17,84,68.0,1.0,13.0,3.0,5.0,13.0,1,2,0,4,6,0,0,0,0,0,0,3,11,0,2012,11,17,75
5316,1976,Master,Married,21024.0,0,0,2013-07-04,89,36.0,4.0,18.0,6.0,2.0,18.0,1,2,0,4,7,0,0,0,0,0,0,3,11,0,2013,7,4,50
9029,1972,Phd,Married,70116.0,0,0,2013-01-26,73,707.0,44.0,556.0,95.0,58.0,29.0,1,2,8,12,1,0,0,0,0,0,0,3,11,0,2013,1,26,54
521,1985,Graduation,Married,54006.0,1,0,2012-09-18,42,174.0,77.0,203.0,6.0,24.0,97.0,2,8,1,7,7,0,0,0,0,0,0,3,11,0,2012,9,18,41
1459,1966,Phd,Married,69063.0,0,1,2012-11-07,16,666.0,35.0,124.0,69.0,8.0,26.0,1,5,3,5,3,0,0,0,0,0,0,3,11,0,2012,11,7,60
10241,1975,2N Cycle,Divorced,11448.0,0,0,2013-12-15,16,0.0,0.0,0.0,6.0,2.0,6.0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,2013,12,15,51
1630,1979,Graduation,Single,61825.0,0,1,2013-08-07,56,162.0,50.0,100.0,55.0,30.0,27.0,1,4,2,8,4,0,0,0,0,0,0,3,11,0,2013,8,7,47
3254,1971,Graduation,Married,70886.0,1,0,2013-10-14,65,407.0,70.0,239.0,103.0,81.0,53.0,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2013,10,14,55
9064,1982,Graduation,Married,69109.0,0,0,2012-11-09,10,823.0,25.0,459.0,120.5,29.0,95.0,1,6,6,7,4,0,0,1,0,0,0,3,11,1,2012,11,9,44
3678,1973,Graduation,Widow,60208.0,1,1,2012-10-07,13,488.0,23.0,71.0,15.0,0.0,59.0,11,8,3,7,7,0,1,0,0,0,0,3,11,1,2012,10,7,53
4227,1968,Master,Married,32889.0,1,1,2013-09-06,78,28.0,0.0,13.0,4.0,2.0,8.0,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2013,9,6,58
9467,1984,Graduation,Single,34738.0,1,0,2014-05-11,51,3.0,2.0,10.0,3.0,0.0,2.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2014,5,11,42
8486,1971,Master,Married,30538.0,1,0,2012-10-01,27,284.0,0.0,52.0,8.0,3.0,20.0,4,9,0,4,10,0,0,0,0,0,0,3,11,0,2012,10,1,55
2186,1977,2N Cycle,Married,82326.0,0,0,2014-03-10,30,938.0,81.0,556.0,120.5,81.0,126.5,1,5,10,6,2,0,1,1,1,0,0,3,11,1,2014,3,10,49
3286,1967,Phd,Divorced,26642.0,1,0,2014-03-01,71,13.0,2.0,15.0,2.0,2.0,8.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,3,1,59
8602,1964,Graduation,Divorced,69932.0,0,1,2013-06-12,97,412.0,81.0,153.0,120.5,81.0,57.0,2,7,6,11,4,0,0,0,0,0,0,3,11,0,2013,6,12,62
3722,1972,Graduation,Single,44503.0,1,1,2014-04-16,83,31.0,1.0,8.0,0.0,0.0,8.0,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,4,16,54
6715,1948,Phd,Single,60200.0,0,1,2013-01-02,3,502.0,19.0,132.0,0.0,6.0,26.0,6,6,2,11,6,0,0,0,0,0,0,3,11,0,2013,1,2,78
4796,1952,Graduation,Divorced,49638.0,0,1,2014-04-19,71,18.0,10.0,3.0,3.0,5.0,0.0,1,1,0,3,2,0,0,0,0,0,0,3,11,0,2014,4,19,74
9612,1987,2N Cycle,Single,23830.0,0,0,2014-02-07,3,1.0,8.0,6.0,4.0,8.0,16.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,2,7,39
3766,1959,Master,Widow,33051.0,0,0,2012-08-16,15,100.0,71.0,243.0,108.0,81.0,126.5,3,9,1,8,9,0,0,0,0,0,0,3,11,1,2012,8,16,67
1399,1958,Graduation,Married,72905.0,0,0,2014-01-21,52,407.0,81.0,445.0,120.5,81.0,126.5,1,3,7,9,1,0,0,0,1,0,0,3,11,0,2014,1,21,68
1570,1951,Phd,Married,69702.0,0,1,2013-02-19,8,664.0,9.0,240.0,50.0,19.0,57.0,2,7,7,10,4,0,0,0,0,0,0,3,11,0,2013,2,19,75
3426,1975,Graduation,Divorced,70300.0,1,0,2013-07-15,89,1045.0,61.0,338.0,60.0,46.0,46.0,3,5,5,13,8,0,0,0,0,0,0,3,11,0,2013,7,15,51
3074,1984,Phd,Married,70643.0,0,0,2012-10-15,66,1218.0,81.0,304.0,23.0,81.0,33.0,1,5,8,4,6,0,0,0,0,0,0,3,11,1,2012,10,15,42
8341,1969,Phd,Married,30396.0,1,0,2014-04-30,22,15.0,0.0,6.0,0.0,1.0,12.0,2,1,1,2,7,1,0,0,0,0,0,3,11,1,2014,4,30,57
5180,1968,Phd,Divorced,50616.0,0,1,2014-04-18,56,128.0,0.0,16.0,0.0,1.0,4.0,2,4,0,4,7,0,0,0,0,0,0,3,11,0,2014,4,18,58
6461,1969,Master,Single,62772.0,0,1,2013-05-19,74,581.0,49.0,157.0,43.0,8.0,108.0,1,5,6,11,2,0,1,0,0,0,0,3,11,0,2013,5,19,57
7679,1985,Phd,Single,30298.0,0,0,2014-05-19,48,6.0,3.0,12.0,6.0,1.0,0.0,1,1,1,3,3,0,0,0,0,0,0,3,11,0,2014,5,19,41
10702,1984,Graduation,Single,52413.0,1,0,2012-11-03,67,185.0,8.0,133.0,56.0,56.0,12.0,2,7,1,7,7,0,0,0,0,0,0,3,11,0,2012,11,3,42
7505,1957,Phd,Married,44155.0,1,1,2014-01-19,24,22.0,1.0,9.0,0.0,0.0,14.0,1,1,1,2,4,0,0,0,0,0,0,3,11,0,2014,1,19,69
5113,1971,Phd,Divorced,86979.0,0,0,2013-11-07,67,584.0,81.0,556.0,65.0,81.0,35.0,1,5,5,5,2,1,0,0,0,0,0,3,11,1,2013,11,7,55
10858,1975,Graduation,Married,76532.0,1,1,2013-09-09,38,355.0,30.0,177.0,90.0,81.0,30.0,4,9,5,7,5,0,0,0,0,0,0,3,11,0,2013,9,9,51
2961,1982,Graduation,Married,42081.0,1,0,2013-02-26,86,175.0,10.0,110.0,54.0,6.0,27.0,2,6,3,4,6,1,0,0,0,0,0,3,11,0,2013,2,26,44
2747,1988,Phd,Married,67546.0,0,0,2012-08-31,90,864.0,81.0,556.0,120.5,38.0,126.5,1,4,10,5,3,0,0,0,0,0,0,3,11,0,2012,8,31,38
3010,1989,Master,Married,88420.0,0,0,2014-05-02,87,957.0,81.0,556.0,99.0,81.0,126.5,1,4,7,8,1,1,0,1,1,0,0,3,11,0,2014,5,2,37
5790,1985,Graduation,Married,31158.0,1,0,2013-01-27,62,25.0,6.0,16.0,20.0,0.0,5.0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,1,27,41
6892,1968,Graduation,Divorced,61671.0,0,1,2014-06-03,23,641.0,7.0,56.0,0.0,0.0,28.0,8,10,4,6,8,0,1,0,1,0,0,3,11,0,2014,6,3,58
1743,1974,Graduation,Single,69719.0,0,0,2014-05-26,99,273.0,81.0,208.0,120.5,14.0,43.0,1,2,3,5,1,0,0,0,0,0,0,3,11,0,2014,5,26,52
3578,1949,Graduation,Divorced,49160.0,0,1,2013-10-20,29,122.0,21.0,43.0,25.0,10.0,15.0,2,3,1,6,6,0,0,0,0,0,0,3,11,0,2013,10,20,77
8462,1978,Basic,Married,24882.0,1,0,2012-09-09,52,1.0,4.0,10.0,29.0,0.0,36.0,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012,9,9,48
5558,1954,Phd,Single,90933.0,0,0,2014-03-31,90,1020.0,31.0,430.0,62.0,63.0,79.0,1,4,6,4,1,0,0,1,0,0,0,3,11,0,2014,3,31,72
4619,1945,Phd,Single,113734.0,0,0,2014-05-28,9,6.0,2.0,3.0,1.0,81.0,3.0,0,27,0,0,1,0,0,0,0,0,0,3,11,0,2014,5,28,81
8780,1950,Phd,Married,59292.0,0,1,2013-06-13,71,378.0,14.0,68.0,19.0,14.0,14.0,2,3,5,8,3,0,0,0,0,0,0,3,11,0,2013,6,13,76
10789,1964,Phd,Married,45759.0,1,1,2013-02-23,13,42.0,1.0,18.0,3.0,0.0,4.0,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,2,23,62
10779,1983,Graduation,Single,22148.0,0,0,2014-04-13,16,15.0,5.0,14.0,0.0,4.0,11.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,4,13,43
5896,1987,Master,Married,73395.0,0,0,2014-03-18,94,272.0,7.0,80.0,20.0,7.0,11.0,1,4,4,6,2,0,0,0,0,0,0,3,11,0,2014,3,18,39
2337,1971,Graduation,Divorced,29819.0,1,0,2013-10-24,77,9.0,1.0,24.0,2.0,1.0,2.0,3,3,0,3,6,0,0,0,0,0,0,3,11,0,2013,10,24,55
10951,1968,Graduation,Married,45688.0,0,1,2014-01-25,20,279.0,0.0,18.0,0.0,0.0,9.0,2,3,1,8,4,0,1,0,0,0,0,3,11,0,2014,1,25,58
544,1954,Graduation,Married,62820.0,0,0,2013-05-11,51,398.0,61.0,265.0,120.5,61.0,53.0,1,3,4,6,1,0,0,0,0,0,0,3,11,0,2013,5,11,72
17,1971,Phd,Married,60491.0,0,1,2013-09-06,81,637.0,47.0,237.0,12.0,19.0,76.0,4,6,11,7,5,0,0,0,0,0,0,3,11,0,2013,9,6,55
10680,1986,Graduation,Married,33235.0,1,0,2014-02-05,71,45.0,0.0,16.0,2.0,1.0,6.0,1,3,0,3,7,0,0,0,0,0,0,3,11,0,2014,2,5,40
3265,1959,Graduation,Married,35701.0,0,0,2013-03-19,36,21.0,1.0,9.0,7.0,3.0,5.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2013,3,19,67
5623,1980,Master,Married,31535.0,1,0,2013-09-26,95,15.0,4.0,13.0,0.0,0.0,19.0,1,1,1,2,7,1,0,0,0,0,0,3,11,0,2013,9,26,46
5832,1960,2N Cycle,Married,92556.0,0,0,2014-04-20,32,493.0,81.0,352.0,120.5,23.0,28.0,0,3,5,13,0,0,0,0,0,0,0,3,11,0,2014,4,20,66
5544,1970,Graduation,Single,67384.0,0,1,2012-11-10,32,957.0,40.0,175.0,120.5,53.0,107.0,2,7,8,5,5,0,1,0,0,0,0,3,11,0,2012,11,10,56
6417,1971,Master,Married,80573.0,0,0,2012-10-14,85,829.0,81.0,430.0,60.0,81.0,15.0,1,4,6,13,2,0,0,0,0,0,0,3,11,0,2012,10,14,55
5831,1967,Graduation,Married,77870.0,0,1,2012-08-22,93,1017.0,50.0,500.0,65.0,50.0,126.5,3,5,5,5,8,0,1,0,1,0,0,3,11,1,2012,8,22,59
7101,1963,Phd,Widow,52278.0,0,1,2013-01-25,24,953.0,0.0,71.0,0.0,0.0,126.5,6,10,5,10,8,0,0,0,0,0,0,3,11,0,2013,1,25,63
10176,1968,Graduation,Single,57107.0,0,1,2012-08-24,44,159.0,0.0,120.0,0.0,0.0,126.5,7,4,4,8,8,0,1,0,0,1,0,3,11,1,2012,8,24,58
2326,1990,Graduation,Married,18929.0,0,0,2013-02-16,15,32.0,0.0,8.0,23.0,4.0,18.0,1,1,0,4,6,0,0,0,0,0,0,3,11,0,2013,2,16,36
4385,1981,Phd,Single,36038.0,1,0,2013-05-31,82,23.0,0.0,15.0,0.0,2.0,7.0,2,3,0,3,6,0,0,0,0,0,0,3,11,0,2013,5,31,45
2929,1976,Graduation,Single,20180.0,0,0,2013-02-20,27,18.0,42.0,24.0,15.0,20.0,18.0,1,2,1,4,7,0,0,0,0,0,0,3,11,0,2013,2,20,50
10686,1965,Phd,Married,34230.0,1,1,2012-12-26,72,15.0,0.0,4.0,0.0,0.0,2.0,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2012,12,26,61
2546,1977,2N Cycle,Single,31878.0,0,1,2014-06-22,7,23.0,4.0,5.0,10.0,5.0,23.0,1,1,0,4,3,0,0,0,0,0,0,3,11,0,2014,6,22,49
3283,1972,2N Cycle,Married,70932.0,0,1,2014-01-19,57,200.0,81.0,100.0,46.0,81.0,126.5,2,6,2,12,3,0,0,0,0,0,0,3,11,0,2014,1,19,54
3138,1956,Graduation,Single,91249.0,0,0,2012-10-20,84,1224.0,27.0,119.0,71.0,81.0,27.0,0,7,9,6,4,0,1,1,1,1,0,3,11,1,2012,10,20,70
4994,1943,Master,Single,77598.0,0,0,2013-10-01,53,1193.0,33.0,281.0,120.5,66.0,33.0,1,7,5,13,3,0,0,1,0,0,0,3,11,0,2013,10,1,83
7966,1959,Graduation,Single,80982.0,1,1,2013-01-08,48,505.0,81.0,401.0,104.0,22.0,22.0,3,11,5,11,5,0,0,0,0,0,1,3,11,0,2013,1,8,67
3112,1977,Master,Married,22701.0,1,0,2013-09-05,2,2.0,4.0,9.0,0.0,4.0,5.0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,2013,9,5,49
10872,1969,Phd,Married,55212.0,0,1,2012-11-23,65,1103.0,0.0,45.0,0.0,0.0,34.0,3,4,2,11,8,0,1,0,0,1,0,3,11,0,2012,11,23,57
2181,1970,Graduation,Married,70617.0,0,0,2013-06-23,45,353.0,61.0,556.0,40.0,46.0,27.0,1,3,3,7,2,0,0,0,0,0,0,3,11,0,2013,6,23,56
1867,1957,Graduation,Single,64849.0,0,0,2012-11-13,42,652.0,48.0,350.0,94.0,81.0,108.0,1,9,3,6,5,0,0,0,0,0,0,3,11,1,2012,11,13,69
1518,1965,Master,Married,62694.0,1,1,2013-06-17,29,379.0,6.0,157.0,25.0,81.0,91.0,5,9,3,7,7,0,0,0,0,0,0,3,11,0,2013,6,17,61
5734,1974,Phd,Married,61917.0,1,1,2013-11-20,83,46.0,4.0,36.0,2.0,2.0,1.0,1,2,0,4,5,0,0,0,0,0,0,3,11,0,2013,11,20,52
2878,1947,Phd,Married,67472.0,0,1,2013-09-28,93,162.0,31.0,127.0,8.0,17.0,69.0,2,4,2,7,3,0,0,0,0,0,0,3,11,0,2013,9,28,79
1458,1982,Master,Married,21059.0,1,0,2014-01-07,40,8.0,3.0,19.0,3.0,3.0,8.0,3,3,0,3,6,0,0,0,0,0,0,3,11,0,2014,1,7,44
7007,1968,Master,Married,29543.0,2,0,2014-04-01,47,17.0,3.0,18.0,3.0,4.0,18.0,2,3,1,2,7,0,0,0,0,0,0,3,11,0,2014,4,1,58
6200,1951,Graduation,Married,75903.0,0,1,2013-04-08,50,340.0,81.0,185.0,120.5,38.0,100.0,2,6,6,9,3,0,0,0,0,0,0,3,11,0,2013,4,8,75
1403,1975,2N Cycle,Married,34984.0,1,1,2012-09-06,40,8.0,4.0,15.0,3.0,5.0,3.0,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2012,9,6,51
4827,1956,Phd,Single,54998.0,0,1,2013-03-10,3,154.0,22.0,202.0,39.0,30.0,8.0,5,4,2,9,4,0,0,0,0,0,0,3,11,1,2013,3,10,70
6250,1949,Phd,Widow,54356.0,0,1,2012-11-19,62,710.0,15.0,30.0,20.0,0.0,0.0,3,11,2,8,8,0,0,0,0,0,0,3,11,1,2012,11,19,77
9291,1959,Master,Married,34242.0,0,1,2014-03-23,25,8.0,2.0,4.0,0.0,0.0,1.0,1,0,0,3,5,0,0,0,0,0,0,3,11,0,2014,3,23,67
2478,1973,Graduation,Married,25410.0,1,0,2013-08-31,48,2.0,2.0,4.0,13.0,13.0,4.0,1,1,0,4,4,0,0,0,0,0,0,3,11,0,2013,8,31,53
1139,1984,Phd,Married,73356.0,0,0,2014-02-06,56,1050.0,14.0,322.0,0.0,14.0,112.0,1,5,11,5,2,1,0,1,1,0,0,3,11,1,2014,2,6,42
5138,1950,Graduation,Married,28320.0,0,1,2013-01-14,68,19.0,1.0,14.0,3.0,2.0,4.0,1,1,0,3,8,0,0,0,0,0,0,3,11,0,2013,1,14,76
5393,1977,Graduation,Single,23763.0,1,0,2012-08-07,64,22.0,0.0,6.0,6.0,2.0,6.0,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2012,8,7,49
10413,1984,Graduation,Married,72570.0,0,0,2014-04-25,67,274.0,81.0,216.0,120.5,81.0,126.5,1,4,6,12,1,0,0,0,0,0,0,3,11,0,2014,4,25,42
5015,1976,Master,Married,34529.0,1,0,2012-09-14,94,68.0,6.0,38.0,3.0,6.0,41.0,2,2,2,3,7,0,0,0,0,0,0,3,11,0,2012,9,14,50
10868,1951,Graduation,Widow,70792.0,0,0,2013-02-06,82,344.0,45.0,556.0,104.0,11.0,114.0,2,3,4,10,3,0,0,0,0,0,0,3,11,0,2013,2,6,75
10676,1982,Graduation,Married,63211.0,0,0,2012-11-02,3,145.0,81.0,459.0,120.5,26.0,126.5,2,3,8,7,2,0,0,0,0,0,0,3,11,1,2012,11,2,44
2495,1974,Master,Married,83891.0,0,1,2014-06-20,24,217.0,38.0,350.0,111.0,81.0,15.0,1,4,7,10,1,0,0,0,0,0,0,3,11,0,2014,6,20,52
7842,1968,Graduation,Single,36065.0,1,1,2013-03-31,54,18.0,7.0,34.0,10.0,2.0,3.0,3,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,3,31,58
9955,1954,Graduation,Married,39898.0,0,1,2013-02-12,20,69.0,8.0,26.0,12.0,7.0,12.0,2,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,2,12,72
6663,1940,Phd,Single,51141.0,0,0,2013-07-08,96,144.0,0.0,7.0,0.0,0.0,6.0,1,3,1,4,5,0,0,0,0,0,0,3,11,0,2013,7,8,86
2162,1976,Graduation,Married,56939.0,0,1,2013-09-18,19,256.0,34.0,103.0,90.0,29.0,49.0,2,3,3,10,3,0,0,0,0,0,0,3,11,0,2013,9,18,50
3434,1951,Graduation,Single,80872.0,0,0,2014-05-12,60,483.0,72.0,556.0,94.0,12.0,108.0,1,4,4,10,1,0,0,0,0,0,0,3,11,0,2014,5,12,75
7919,1976,Phd,Married,72335.0,0,0,2012-08-13,2,1224.0,81.0,556.0,28.0,21.0,0.0,1,10,4,8,8,0,0,0,0,0,0,3,11,1,2012,8,13,50
5626,1964,Phd,Single,61798.0,0,0,2013-11-23,13,338.0,4.0,89.0,11.0,8.0,13.0,1,4,2,9,4,0,0,0,0,0,0,3,11,0,2013,11,23,62
6428,1950,Phd,Widow,76842.0,0,0,2014-05-03,37,605.0,10.0,345.0,84.0,54.0,32.0,1,1,8,7,0,0,0,0,0,0,0,3,11,0,2014,5,3,76
8514,1976,Graduation,Married,29478.0,1,0,2014-01-17,59,8.0,0.0,7.0,3.0,1.0,1.0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,2014,1,17,50
10448,1956,Graduation,Single,46998.0,0,1,2012-10-22,55,172.0,41.0,86.0,45.0,6.0,27.0,5,5,3,5,7,1,0,0,0,0,0,3,11,0,2012,10,22,70
2109,1990,Graduation,Single,96843.0,0,0,2013-04-23,60,448.0,71.0,556.0,40.0,17.0,17.0,1,6,11,10,2,0,0,1,0,0,0,3,11,1,2013,4,23,36
7530,1950,Phd,Widow,56551.0,1,1,2014-05-07,48,67.0,4.0,32.0,17.0,2.0,16.0,3,2,1,4,4,0,0,0,0,0,0,3,11,0,2014,5,7,76
8925,1965,Master,Married,70053.0,0,1,2013-07-03,38,512.0,53.0,98.0,81.0,81.0,89.0,3,8,5,10,5,0,0,0,0,0,0,3,11,0,2013,7,3,61
3009,1962,Phd,Widow,71670.0,0,0,2013-07-09,8,1224.0,16.0,128.0,0.0,0.0,126.5,1,5,3,6,6,0,1,1,0,1,0,3,11,1,2013,7,9,64
6355,1978,Graduation,Married,44359.0,1,1,2014-06-17,19,20.0,0.0,14.0,7.0,3.0,1.0,3,2,0,4,3,0,0,0,0,0,0,3,11,0,2014,6,17,48
3517,1952,Graduation,Single,40887.0,1,1,2013-05-06,32,50.0,4.0,44.0,10.0,10.0,43.0,3,3,1,3,9,0,0,0,0,0,0,3,11,1,2013,5,6,74
1158,1966,Graduation,Divorced,48877.0,0,1,2014-01-05,27,102.0,1.0,15.0,2.0,0.0,24.0,1,3,0,4,7,0,0,0,0,0,0,3,11,0,2014,1,5,60
6203,1947,Graduation,Married,74485.0,0,0,2013-08-24,58,499.0,81.0,556.0,120.5,49.0,49.0,1,6,7,12,3,0,0,0,0,0,0,3,11,0,2013,8,24,79
7165,1972,Graduation,Married,64474.0,0,1,2013-10-22,59,381.0,35.0,172.0,56.0,81.0,93.0,2,8,2,10,5,0,0,0,0,0,0,3,11,0,2013,10,22,54
3595,1963,Graduation,Married,77226.0,0,1,2014-02-28,29,631.0,43.0,239.0,120.5,76.0,21.0,2,6,8,12,3,0,0,0,0,0,0,3,11,0,2014,2,28,63
8537,1949,Graduation,Widow,72643.0,0,0,2013-02-27,60,526.0,80.0,553.0,120.5,81.0,53.0,1,3,10,7,2,0,0,0,1,0,0,3,11,1,2013,2,27,77
4331,1978,Master,Married,85738.0,0,0,2014-01-23,41,913.0,26.0,376.0,17.0,26.0,13.0,1,3,6,11,1,0,1,1,0,0,0,3,11,0,2014,1,23,48
6281,1966,Graduation,Divorced,55686.0,0,1,2013-02-14,27,673.0,0.0,199.0,37.0,47.0,26.0,2,6,3,5,4,1,0,0,0,0,0,3,11,0,2013,2,14,60
4338,1983,Graduation,Single,39062.0,1,0,2014-03-25,28,23.0,0.0,9.0,0.0,0.0,12.0,1,1,0,3,4,1,0,0,0,0,0,3,11,0,2014,3,25,43
2452,1971,Graduation,Married,34600.0,1,1,2013-01-01,8,199.0,33.0,60.0,8.0,3.0,15.0,5,5,2,5,8,0,0,0,0,0,0,3,11,1,2013,1,1,55
9507,1975,Graduation,Married,40794.0,0,1,2013-04-07,18,261.0,23.0,73.0,4.0,23.0,50.0,2,6,3,5,7,0,0,0,0,0,0,3,11,0,2013,4,7,51
8360,1971,2N Cycle,Married,54690.0,1,1,2013-11-07,76,111.0,16.0,37.0,7.0,9.0,18.0,3,3,1,5,3,0,0,0,0,0,0,3,11,0,2013,11,7,55
10311,1969,Graduation,Married,4428.0,0,1,2013-10-05,0,16.0,4.0,12.0,2.0,4.0,126.5,0,25,0,0,1,0,0,0,0,0,0,3,11,0,2013,10,5,57
5117,1963,2N Cycle,Married,32632.0,0,0,2012-08-02,32,63.0,81.0,137.0,120.5,19.0,53.0,2,4,4,8,5,0,0,0,0,0,0,3,11,0,2012,8,2,63
4867,1968,Phd,Single,38236.0,1,1,2013-09-20,2,58.0,0.0,18.0,2.0,0.0,10.0,4,3,0,4,7,0,0,0,0,0,0,3,11,0,2013,9,20,58
9289,1979,Graduation,Married,36781.0,1,0,2014-04-10,16,29.0,1.0,17.0,0.0,3.0,13.0,1,2,1,2,8,0,0,0,0,0,0,3,11,1,2014,4,10,47
10913,1984,Master,Single,31385.0,1,0,2012-12-05,56,3.0,2.0,12.0,0.0,1.0,9.0,1,1,0,2,8,1,0,0,0,0,0,3,11,1,2012,12,5,42
3032,1984,Graduation,Married,24570.0,1,0,2013-02-27,97,28.0,34.0,62.0,11.0,14.0,44.0,3,4,0,4,9,0,0,0,0,0,0,3,11,0,2013,2,27,42
8524,1974,Phd,Divorced,25509.0,1,0,2012-09-18,15,40.0,3.0,30.0,10.0,7.0,11.0,3,3,0,3,9,0,0,0,0,0,0,3,11,1,2012,9,18,52
3334,1951,Graduation,Married,94642.0,0,0,2014-02-12,35,879.0,81.0,556.0,106.0,81.0,126.5,0,5,7,9,1,0,0,1,1,0,0,3,11,0,2014,2,12,75
4470,1962,Master,Married,58646.0,0,1,2013-06-10,3,62.0,1.0,44.0,6.0,5.0,22.0,1,2,1,4,4,0,0,0,0,0,0,3,11,0,2013,6,10,64
